season,date,race_id,location,circuitName,weather,lat,long,driver_id,name,team,enginemanufacturer,resultposition,gridposition,status,completedlaps,comment,nolaps,tracklength
2017,2017-06-11,66,Montreal,Circuit Gilles Villeneuve,sunny  and hot with temperatures reaching up to 29°c  (84°f)  wind speeds reaching 12.9 kilometres per hour  (8.0mph) sunny clear sky 29°c,45.5,-73.5228,25,Carlos Sainz Jnr,ToroRosso,Renault,20,13,DNF,0,,70,4361
2017,2017-06-11,66,Montreal,Circuit Gilles Villeneuve,sunny  and hot with temperatures reaching up to 29°c  (84°f)  wind speeds reaching 12.9 kilometres per hour  (8.0mph) sunny clear sky 29°c,45.5,-73.5228,27,Max Verstappen,RedBull,Renault,18,5,DNF,10,,70,4361
2017,2017-06-11,66,Montreal,Circuit Gilles Villeneuve,sunny  and hot with temperatures reaching up to 29°c  (84°f)  wind speeds reaching 12.9 kilometres per hour  (8.0mph) sunny clear sky 29°c,45.5,-73.5228,30,Jolyon Palmer,Renault,Renault,11,15,F,69,,70,4361
2017,2017-06-11,66,Montreal,Circuit Gilles Villeneuve,sunny  and hot with temperatures reaching up to 29°c  (84°f)  wind speeds reaching 12.9 kilometres per hour  (8.0mph) sunny clear sky 29°c,45.5,-73.5228,33,Stoffel Vandoorne,McLaren,Honda,14,16,F,69,,70,4361
2017,2017-06-11,66,Montreal,Circuit Gilles Villeneuve,sunny  and hot with temperatures reaching up to 29°c  (84°f)  wind speeds reaching 12.9 kilometres per hour  (8.0mph) sunny clear sky 29°c,45.5,-73.5228,34,Esteban Ocon,ForceIndia,Mercedes,6,9,F,70,,70,4361
2017,2017-06-11,66,Montreal,Circuit Gilles Villeneuve,sunny  and hot with temperatures reaching up to 29°c  (84°f)  wind speeds reaching 12.9 kilometres per hour  (8.0mph) sunny clear sky 29°c,45.5,-73.5228,36,Lance Stroll,Williams,Mercedes,9,17,F,69,,70,4361
2017,2017-06-11,66,Montreal,Circuit Gilles Villeneuve,sunny  and hot with temperatures reaching up to 29°c  (84°f)  wind speeds reaching 12.9 kilometres per hour  (8.0mph) sunny clear sky 29°c,45.5,-73.5228,31,Pascal Wehrlein,Sauber,Ferrari,15,20,F,68,,70,4361
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,1,Lewis Hamilton,Mercedes,Mercedes,5,1,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,2,Daniel Ricciardo,RedBull,Renault,1,10,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,4,Kevin Magnussen,HaasF1Team,Ferrari,7,12,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,5,Fernando Alonso,McLaren,Honda,9,19,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,7,Nico Hulkenberg,Renault,Renault,17,13,DNF,24,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,8,Daniil Kvyat,ToroRosso,Renault,19,11,DNF,9,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,9,Felipe Massa,Williams,Mercedes,16,9,DNF,25,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,11,Kimi Raikkonen,Ferrari,Ferrari,14,3,DNF,46,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,12,Sebastian Vettel,Ferrari,Ferrari,4,4,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,15,Valtteri Bottas,Mercedes,Mercedes,2,2,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,16,Sergio Perez,ForceIndia,Mercedes,15,6,DNF,39,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,19,Marcus Ericsson,Sauber,Ferrari,11,17,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,22,Romain Grosjean,HaasF1Team,Ferrari,13,16,F,50,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,25,Carlos Sainz Jnr,ToroRosso,Renault,8,15,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,27,Max Verstappen,RedBull,Renault,18,5,DNF,12,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,30,Jolyon Palmer,Renault,Renault,20,20,DNF,7,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,33,Stoffel Vandoorne,McLaren,Honda,12,18,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,34,Esteban Ocon,ForceIndia,Mercedes,6,7,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,36,Lance Stroll,Williams,Mercedes,3,8,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-06-25,67,Baku,Baku City Circuit,sunny  sunny clear sky 26°c,40.3725,49.8533,31,Pascal Wehrlein,Sauber,Ferrari,10,14,F,51,"SC through pit lane in lap 17, second SC, then red flag in lap 22/23, restart behind SC",51,6003
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,51,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,2,Daniel Ricciardo,RedBull,Renault,5,19,F,51,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,4,Kevin Magnussen,HaasF1Team,Ferrari,12,16,F,50,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,5,Fernando Alonso,McLaren,Honda,18,20,DNF,32,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,7,Nico Hulkenberg,Renault,Renault,6,5,F,51,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,8,Daniil Kvyat,ToroRosso,Renault,15,12,F,50,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,9,Felipe Massa,Williams,Mercedes,10,14,F,50,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,11,Kimi Raikkonen,Ferrari,Ferrari,3,2,F,51,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,12,Sebastian Vettel,Ferrari,Ferrari,7,3,F,51,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,15,Valtteri Bottas,Mercedes,Mercedes,2,9,F,51,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,16,Sergio Perez,ForceIndia,Mercedes,9,6,F,50,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,19,Marcus Ericsson,Sauber,Ferrari,14,18,F,50,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,22,Romain Grosjean,HaasF1Team,Ferrari,13,10,F,50,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,25,Carlos Sainz Jnr,ToroRosso,Renault,19,13,DNF,0,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,27,Max Verstappen,RedBull,Renault,4,4,F,51,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,30,Jolyon Palmer,Renault,Renault,20,11,DNF,0,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,33,Stoffel Vandoorne,McLaren,Honda,11,8,F,50,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,34,Esteban Ocon,ForceIndia,Mercedes,8,7,F,50,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,36,Lance Stroll,Williams,Mercedes,16,15,F,50,,51,5891
2017,2017-07-16,69,Silverstone,Silverstone Circuit,overcast sunny clear sky 23°c,52.0786,-1.01694,31,Pascal Wehrlein,Sauber,Ferrari,17,17,F,50,,51,5891
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,1,Lewis Hamilton,Mercedes,Mercedes,4,4,F,70,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,2,Daniel Ricciardo,RedBull,Renault,20,6,DNF,0,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,4,Kevin Magnussen,HaasF1Team,Ferrari,13,15,F,69,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,5,Fernando Alonso,McLaren,Honda,6,7,F,70,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,7,Nico Hulkenberg,Renault,Renault,17,12,DNF,67,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,8,Daniil Kvyat,ToroRosso,Renault,11,16,F,69,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,11,Kimi Raikkonen,Ferrari,Ferrari,2,2,F,70,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,12,Sebastian Vettel,Ferrari,Ferrari,1,1,F,70,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,15,Valtteri Bottas,Mercedes,Mercedes,3,3,F,70,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,16,Sergio Perez,ForceIndia,Mercedes,8,13,F,69,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,19,Marcus Ericsson,Sauber,Ferrari,16,20,F,68,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,22,Romain Grosjean,HaasF1Team,Ferrari,19,14,DNF,20,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,25,Carlos Sainz Jnr,ToroRosso,Renault,7,9,F,69,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,27,Max Verstappen,RedBull,Renault,5,5,F,70,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,30,Jolyon Palmer,Renault,Renault,12,10,F,69,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,33,Stoffel Vandoorne,McLaren,Honda,10,8,F,69,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,34,Esteban Ocon,ForceIndia,Mercedes,9,11,F,69,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,36,Lance Stroll,Williams,Mercedes,14,17,F,69,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,31,Pascal Wehrlein,Sauber,Ferrari,15,18,F,68,,70,4381
2017,2017-07-30,70,Budapest,Hungaroring,sunny  sunny clear sky 27°c,47.5789,19.2486,37,Paul di Resta,Williams,Mercedes,18,19,DNF,60,,70,4381
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,2,Daniel Ricciardo,RedBull,Renault,3,6,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,4,Kevin Magnussen,HaasF1Team,Ferrari,15,12,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,5,Fernando Alonso,McLaren,Honda,18,10,DNF,25,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,7,Nico Hulkenberg,Renault,Renault,6,7,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,8,Daniil Kvyat,ToroRosso,Renault,12,19,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,9,Felipe Massa,Williams,Mercedes,8,16,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,11,Kimi Raikkonen,Ferrari,Ferrari,4,4,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,12,Sebastian Vettel,Ferrari,Ferrari,2,2,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,15,Valtteri Bottas,Mercedes,Mercedes,5,3,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,16,Sergio Perez,ForceIndia,Mercedes,17,8,DNF,42,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,19,Marcus Ericsson,Sauber,Ferrari,16,17,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,22,Romain Grosjean,HaasF1Team,Ferrari,7,11,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,25,Carlos Sainz Jnr,ToroRosso,Renault,10,13,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,27,Max Verstappen,RedBull,Renault,19,5,DNF,7,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,30,Jolyon Palmer,Renault,Renault,13,14,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,33,Stoffel Vandoorne,McLaren,Honda,14,20,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,34,Esteban Ocon,ForceIndia,Mercedes,9,9,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,36,Lance Stroll,Williams,Mercedes,11,15,F,44,,44,7004
2017,2017-08-27,71,Spa,Circuit de Spa-Francorchamps,partially cloudy  and dry  23°c dry sunny,50.4372,5.97139,31,Pascal Wehrlein,Sauber,Ferrari,20,18,DNF,2,,44,7004
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,53,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,2,Daniel Ricciardo,RedBull,Renault,4,16,F,53,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,4,Kevin Magnussen,HaasF1Team,Ferrari,11,9,F,52,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,5,Fernando Alonso,McLaren,Honda,17,19,DNF,50,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,7,Nico Hulkenberg,Renault,Renault,13,14,F,52,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,8,Daniil Kvyat,ToroRosso,Renault,12,8,F,52,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,9,Felipe Massa,Williams,Mercedes,8,7,F,53,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,11,Kimi Raikkonen,Ferrari,Ferrari,5,5,F,53,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,12,Sebastian Vettel,Ferrari,Ferrari,3,6,F,53,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,15,Valtteri Bottas,Mercedes,Mercedes,2,4,F,53,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,16,Sergio Perez,ForceIndia,Mercedes,9,10,F,53,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,19,Marcus Ericsson,Sauber,Ferrari,18,11,DNF,49,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,22,Romain Grosjean,HaasF1Team,Ferrari,15,20,F,52,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,25,Carlos Sainz Jnr,ToroRosso,Renault,14,15,F,52,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,27,Max Verstappen,RedBull,Renault,10,13,F,52,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,30,Jolyon Palmer,Renault,Renault,20,17,DNF,29,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,33,Stoffel Vandoorne,McLaren,Honda,19,18,DNF,33,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,34,Esteban Ocon,ForceIndia,Mercedes,6,3,F,53,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,36,Lance Stroll,Williams,Mercedes,7,2,F,53,,53,5793
2017,2017-09-03,72,Monza,Autodromo Nazionale di Monza,sunny  25°c dry sunny,45.6156,9.28111,31,Pascal Wehrlein,Sauber,Ferrari,16,12,F,51,,53,5793
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,1,Lewis Hamilton,Mercedes,Mercedes,1,1,F,53,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,2,Daniel Ricciardo,RedBull,Renault,3,3,F,53,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,4,Kevin Magnussen,HaasF1Team,Ferrari,8,12,F,53,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,5,Fernando Alonso,McLaren,Honda,11,20,F,52,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,7,Nico Hulkenberg,Renault,Renault,17,11,DNF,40,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,9,Felipe Massa,Williams,Mercedes,10,8,F,52,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,11,Kimi Raikkonen,Ferrari,Ferrari,5,10,F,53,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,12,Sebastian Vettel,Ferrari,Ferrari,19,2,DNF,4,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,15,Valtteri Bottas,Mercedes,Mercedes,4,6,F,53,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,16,Sergio Perez,ForceIndia,Mercedes,7,7,F,53,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,19,Marcus Ericsson,Sauber,Ferrari,18,16,DNF,7,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,22,Romain Grosjean,HaasF1Team,Ferrari,9,13,F,53,,53,5807
2017,2017-10-08,75,Suzuka,Suzuka Circuit,sunny  26°c dry  sunny,34.8431,136.541,25,Carlos Sainz Jnr,ToroRosso,Renault,20,19,DNF,0,,53,5807
